STATION,DATE,TMAX,TMIN
BKM00014652,2003-12,-2.95,-7.29
BKM00014652,2004-01,-6.95,-11.82
BKM00014652,2004-02,-3.58,-8.25
BKM00014652,2004-03,-2.82,-6.05
BKM00014652,2004-04,1.76,-1.32
BKM00014652,2004-05,3.14,-0.34
BKM00014652,2004-06,10.87,6.03
BKM00014652,2004-07,12.93,8.44
BKM00014652,2004-08,12.7,7.81
BKM00014652,2004-09,8.56,4.16
BKM00014652,2004-10,7.47,4.12
BKM00014652,2004-11,-0.37,-5.06
BKM00014652,2004-12,-1.28,-4.8
BKM00014652,2005-01,-5.84,-10.13
BKM00014652,2005-02,-8.27,-11.88
BKM00014652,2005-03,-3.38,-7.33
BKM00014652,2005-04,0.36,-3.42
BKM00014652,2005-05,7.25,2.69
BKM00014652,2005-06,9.42,4.55
BKM00014652,2005-07,13.27,8.95
BKM00014652,2005-08,10.97,6.66
BKM00014652,2005-09,8.7,4.94
BKM00014652,2005-10,4.67,1.58
BKM00014652,2005-11,-0.57,-3.83
BKM00014652,2005-12,-4.64,-8.56
BKM00014652,2006-01,-6.85,-10.65
BKM00014652,2006-02,-6.2,-9.5
BKM00014652,2006-03,-3.52,-7.87
BKM00014652,2006-04,1.95,-1.15
BKM00014652,2006-05,6.99,2.14
BKM00014652,2006-06,10.15,5.75
BKM00014652,2006-07,12.53,8.42
BKM00014652,2006-08,11.62,6.79
BKM00014652,2006-09,9.08,5.36
BKM00014652,2006-10,,
BKM00014652,2006-11,,
BKM00014652,2006-12,,
BKM00014652,2007-01,,
BKM00014652,2007-02,,
BKM00014652,2007-03,,
BKM00014652,2007-04,3.14,
BKM00014652,2007-05,,
BKM00014652,2007-06,13.14,
BKM00014652,2007-07,16.69,
BKM00014652,2007-08,14.95,
BKM00014652,2007-09,,
BKM00014652,2007-10,,
BKM00014652,2007-11,,
BKM00014652,2007-12,,
BKM00014652,2008-01,,
BKM00014652,2008-02,,
BKM00014652,2008-03,,
BKM00014652,2008-04,,
BKM00014652,2008-05,7.28,2.96
BKM00014652,2008-06,11.42,
BKM00014652,2008-07,13.53,
BKM00014652,2008-08,15.11,
BKM00014652,2008-09,,
BKM00014652,2008-10,,
BKM00014652,2008-11,,
BKM00014652,2008-12,,
BKM00014652,2009-01,,
BKM00014652,2009-02,,
BKM00014652,2009-03,,
BKM00014652,2009-04,3.76,
BKM00014652,2009-05,9.53,
BKM00014652,2009-06,10.64,5.35
BKM00014652,2009-07,14.35,
BKM00014652,2009-08,13.23,
BKM00014652,2009-09,9.28,
BKM00014652,2009-10,,
BKM00014652,2009-11,,
BKM00014652,2009-12,,
BKM00014652,2010-01,,
BKM00014652,2010-02,,
BKM00014652,2010-03,,
BKM00014652,2010-04,1.18,
BKM00014652,2010-05,6.03,
BKM00014652,2010-06,11.62,
BKM00014652,2010-07,13.22,
BKM00014652,2010-08,15.03,
BKM00014652,2010-09,,
BKM00014652,2010-10,,
BKM00014652,2010-11,,
BKM00014652,2010-12,,
BKM00014652,2011-01,,
BKM00014652,2011-02,,
BKM00014652,2011-03,,
BKM00014652,2011-04,,
BKM00014652,2011-05,,
BKM00014652,2011-06,10.86,
BKM00014652,2011-07,13.56,
BKM00014652,2011-08,15.67,
BKM00014652,2011-09,12.59,
BKM00014652,2011-10,,
BKM00014652,2011-11,,
BKM00014652,2011-12,,
BKM00014652,2012-01,,
BKM00014652,2012-02,,
BKM00014652,2012-03,,
BKM00014652,2012-04,,
BKM00014652,2012-05,,
BKM00014652,2012-06,14.89,
BKM00014652,2012-07,17.37,
BKM00014652,2012-08,16.93,
BKM00014652,2012-09,12.71,
BKM00014652,2012-10,,
BKM00014652,2012-11,,
BKM00014652,2012-12,,
BKM00014652,2013-01,,
BKM00014652,2013-02,,
BKM00014652,2013-03,,
BKM00014652,2013-04,2.87,
BKM00014652,2013-05,,
BKM00014652,2013-06,9.91,
BKM00014652,2013-07,13.26,
BKM00014652,2013-08,15.18,
BKM00014652,2013-09,8.28,
BKM00014652,2013-10,,
BKM00014652,2013-11,,
BKM00014652,2013-12,,
BKM00014652,2014-01,,
BKM00014652,2014-02,,
BKM00014652,2014-03,-0.7,
BKM00014652,2014-04,,
BKM00014652,2014-05,,
BKM00014652,2014-06,9.91,
BKM00014652,2014-07,,
BKM00014652,2014-08,13.1,
BKM00014652,2014-09,8,
BKM00014652,2014-10,6.32,
BKM00014652,2014-11,,
BKM00014652,2014-12,,
BKM00014652,2015-01,,
BKM00014652,2015-02,,
BKM00014652,2015-04,,
BKM00014652,2015-12,,
BKM00014652,2016-03,,
BKM00014652,2016-06,,
BKM00014652,2017-09,,
BKM00014652,2018-01,,
